SWV ITM Data Console - ITM Port: 0
2C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -5674, Y = 614, Z = 11746
Gyro Offsets: X = -726, Y = -452, Z = -158
ax, ay, az, gx, gy, gz
0.4974, -0.0660, 0.1586, 11.4504, -3.7557, 0.1985
0.5172, -0.0482, 0.1466, 5.5954, 1.5038, 1.6565
0.5280, -0.0380, 0.1862, 7.9084, 3.3817, 2.2443
0.5343, -0.0282, 0.2023, 13.0916, 3.4504, 2.4962
0.5336, -0.0302, 0.2201, 16.0534, 1.3588, 3.0229
0.5258, -0.0380, 0.2267, 19.8855, 1.3740, 2.4122
0.5228, -0.0590, 0.2457, 13.1756, -0.9313, 4.9924
0.5055, -0.0638, 0.1945, 9.6947, -1.9313, 5.6412
0.5038, -0.0548, 0.1747, 8.4885, -1.1985, 3.5649
0.5079, -0.0526, 0.1791, 8.0382, -0.1221, 1.9542
0.5155, -0.0541, 0.1927, 7.5573, -1.3893, 1.6870
0.5118, -0.0548, 0.1942, 8.0840, -4.2366, -0.2519
0.5043, -0.0590, 0.1852, 7.9084, -5.0229, -1.1985
0.5092, -0.0570, 0.1791, 7.7176, -3.7481, -0.9695
0.5162, -0.0463, 0.1991, 8.3893, -3.2214, -1.9313
0.5380, -0.0345, 0.2147, 12.2061, -5.2214, -3.6870
0.5355, -0.0245, 0.1891, 15.0992, -6.2824, -2.7405
0.5319, -0.0157, 0.1564, 9.4122, -2.3053, 0.0000
0.5294, -0.0267, 0.1622, 3.3969, 3.6336, 0.3817
0.5321, -0.0333, 0.2096, 2.9847, 5.5573, -0.5649
0.5543, -0.0333, 0.2682, 3.3969, 4.0229, -1.2290
0.5751, -0.0341, 0.3456, 4.4733, 0.3893, -2.4122
0.5719, -0.0358, 0.3553, 6.0000, -3.1603, -0.5725
0.5477, -0.0502, 0.3517, 8.1756, -6.3817, -1.4885
0.5328, -0.0856, 0.3424, 9.8473, -5.3435, -2.5649
0.5118, -0.1149, 0.3427, 8.1374, -5.3817, 2.2824
0.5233, -0.1019, 0.3651, 2.2366, -1.9618, -4.0153
0.5299, -0.1156, 0.3878, -8.1450, 1.1221, -3.5496
0.5353, -0.1139, 0.4191, -15.0611, 6.1679, 0.4427
0.5172, -0.1322, 0.4432, -23.3206, 13.0458, 6.0763
0.5167, -0.1500, 0.4589, -34.0000, 24.5496, 10.9389
0.5331, -0.1569, 0.4982, -41.0763, 30.6260, 9.8397
0.5573, -0.1610, 0.5250, -42.3206, 27.0534, 10.5878
0.5519, -0.1639, 0.5089, -42.6947, 21.8855, 7.8168
0.5409, -0.1432, 0.4833, -42.7405, 18.5878, 6.8473
0.5470, -0.1427, 0.4738, -41.6107, 13.9084, 6.6031
0.5455, -0.1566, 0.4650, -42.0763, 7.1221, 6.7863
0.5306, -0.1849, 0.4733, -49.8397, 10.8092, 5.2061
0.5172, -0.2003, 0.4742, -59.1985, 13.1298, 3.6107
0.5394, -0.1979, 0.4703, -59.8015, 10.5420, 0.8855
0.5599, -0.1927, 0.4313, -60.6565, 8.9695, -0.7176
0.5643, -0.1617, 0.3702, -58.9389, 6.2824, -0.4656
0.5509, -0.1610, 0.3341, -51.4198, 3.6565, -3.3588
0.5499, -0.1906, 0.3109, -49.0687, 4.8244, -3.5191
0.5480, -0.1823, 0.3143, -46.0840, 6.4809, -4.7099
0.5548, -0.1703, 0.3427, -25.6641, 0.7481, -15.2519
0.5553, -0.1471, 0.3456, 5.6107, -8.3435, -32.0153
0.5719, -0.1473, 0.4064, 21.5954, -14.3969, -44.1603
0.5558, -0.1495, 0.3771, 27.5267, -16.3817, -49.0153
0.5531, -0.1434, 0.2714, 27.4809, -13.2214, -50.0000
0.5751, -0.1071, 0.2030, 28.3740, -16.2748, -53.8626
0.5807, -0.0887, 0.1420, 37.7786, -10.7176, -61.4351
0.5817, -0.0865, 0.1017, 53.4656, -11.2519, -56.8321
0.5424, -0.1376, 0.0853, 64.0763, -2.2366, -59.9695
0.5157, -0.1959, 0.0319, 64.7939, 4.0840, -60.4504
0.5118, -0.2416, -0.0172, 66.2824, 7.9237, -55.6183
0.5499, -0.2350, -0.0480, 52.2901, 6.2901, -36.8931
0.5695, -0.1093, -0.0697, 33.0229, 15.3664, -12.7252
0.5614, -0.0421, 0.0179, 21.8931, 1.3588, -1.5725
0.5797, 0.0065, 0.0863, 23.7252, -9.6641, 2.8931
0.5433, -0.0060, 0.0575, 24.1527, -8.4885, -1.1603
0.5272, -0.0519, -0.0070, 28.6183, 5.7634, -6.2672
0.5258, -0.0861, -0.0646, 26.8397, 9.5573, -12.9389
0.5282, -0.0570, -0.1144, 29.0076, 12.6794, -15.7176
0.5726, 0.0031, -0.1403, 24.3511, 14.5038, -6.6412
0.5582, 0.0397, -0.1547, 32.7863, 8.6641, -2.0611
0.5470, 0.0392, -0.1158, 38.8550, -0.1450, -3.5725
0.5365, 0.0560, -0.0551, 33.3359, -1.1985, -2.2214
0.5319, 0.1083, 0.0219, 23.4886, -3.1985, -6.2977
0.5573, 0.1288, 0.0480, 11.6947, -1.6947, -10.3511
0.5458, 0.1144, -0.0131, 9.6794, 1.6336, -15.3664
0.5397, 0.0817, -0.0631, 9.3817, 6.4122, -19.3206
0.5248, 0.0267, -0.1154, 3.2595, 11.2595, -20.3282
0.5114, -0.0074, -0.1190, 0.4046, 13.9618, -18.4809
0.5282, 0.0194, -0.0953, -2.8931, 15.0153, -13.6031
0.5223, 0.0695, -0.0585, -0.2595, 13.0229, -7.2443
0.5133, 0.0844, 0.0140, 6.1145, 6.2977, -4.9008
0.5109, 0.0819, 0.0841, 6.4504, -0.1298, -4.9618
0.4906, 0.0468, 0.0426, 2.7710, -5.1450, -4.0992
0.4930, -0.0272, 0.0048, -1.9313, -4.0763, -7.4122
0.4777, -0.0641, -0.0480, -8.5954, -0.1298, -7.6565
0.4943, -0.0851, -0.0592, -17.1832, 3.4275, -12.0458
0.4945, -0.0651, -0.0404, -26.0534, 6.5878, -8.8779
0.4965, -0.0370, 0.0038, -20.8931, 4.3511, -8.4427
0.5016, -0.0194, 0.0643, -14.2061, -1.3435, -6.4733
0.5094, -0.0172, 0.0753, -15.3740, -5.4198, -2.3664
0.5267, -0.0153, 0.0590, -14.7557, -4.9160, -0.5725
0.5267, -0.0111, 0.0526, -9.3282, -5.0763, 1.0687
0.5262, -0.0323, 0.0675, -9.3664, -5.4275, 5.2137
0.5245, -0.0541, 0.0529, -8.7328, -5.8397, 5.9847
0.5148, -0.0878, 0.0712, -8.4504, -5.5878, 4.8779
0.5223, -0.1061, 0.0687, -12.2137, -3.9313, 4.0611
0.5328, -0.1002, 0.0687, -17.2672, -1.3130, 3.1298
0.5426, -0.0824, 0.0907, -18.3435, 0.1069, 1.8092
0.5502, -0.0895, 0.0902, -15.2595, 0.9389, 1.4122
0.5538, -0.0785, 0.1012, -17.9160, -1.7176, 1.0000
0.5585, -0.0599, 0.1364, -16.9160, -2.0229, 1.8626
0.5643, -0.0682, 0.1156, -9.0916, -3.6489, 7.8702
0.5531, -0.0695, 0.1014, -0.9160, -3.7481, 7.0992
0.5546, -0.0966, 0.0912, 0.9084, -1.9313, 7.2366
0.5546, -0.1053, 0.0546, -0.0992, 1.0000, 8.2824
0.5507, -0.0922, 0.0563, 0.3359, 2.4427, 6.8779
0.5426, -0.0941, 0.0533, 0.3588, 2.6489, 6.3969
0.5309, -0.0934, 0.0568, -1.7099, 2.0229, 6.6947
0.5367, -0.0746, 0.0797, 1.4122, 0.3817, 5.5115
0.5399, -0.0958, 0.0692, 0.8473, -1.6489, 6.7863
0.5421, -0.0912, 0.0157, -1.2366, 1.2901, 10.8626
0.5302, -0.1031, -0.0216, -3.0687, 1.8092, 11.4504
0.5341, -0.1163, -0.0211, -7.1985, 4.7328, 13.4656
0.5311, -0.1176, -0.0319, -9.0687, 3.7939, 17.2519
0.5292, -0.1127, -0.0267, -11.0000, 9.7176, 17.1908
0.5236, -0.1051, -0.0416, -11.8397, 13.3588, 17.4809
0.5302, -0.0931, -0.0695, -10.3969, 14.0992, 17.6870
0.5365, -0.0768, -0.0795, -6.5038, 11.5573, 17.6794
0.5511, -0.0260, -0.0951, -3.3588, 7.4885, 19.1908
0.5538, -0.0062, -0.1007, -1.9924, 2.9847, 21.3130
0.5504, 0.0255, -0.0927, -7.1527, -1.2137, 18.9924
0.5555, 0.0406, -0.0858, -18.3359, -3.9924, 18.9008
0.5343, 0.0150, -0.1510, -35.4809, -5.2443, 13.3664
0.5023, 0.0009, -0.1842, -52.7023, 1.1756, 4.4351
0.5172, 0.0070, -0.1686, -49.9084, 8.0458, 2.1756
0.5594, -0.0160, -0.1224, -32.7099, 11.6947, 7.4656
0.5375, -0.0419, -0.1227, -13.7863, 15.6565, 11.2137
0.5507, -0.0587, -0.0988, 4.7863, 22.9160, 16.5649
0.5370, -0.0389, -0.0511, 23.4427, 21.8550, 16.6947
0.5104, -0.0604, -0.0719, 28.8015, 21.9084, 9.6947
0.5092, -0.1105, -0.1339, 11.6031, 27.7786, 2.4962
0.5077, -0.1149, -0.1613, -12.7252, 36.2595, -2.8168
0.5597, -0.0707, -0.0770, -31.9237, 38.6565, 1.3435
0.5780, -0.0072, 0.0311, -32.6107, 35.7023, 5.0153
0.5948, 0.0323, 0.1198, -10.8397, 30.6183, 12.5496
0.5819, -0.0023, 0.1947, 21.5725, 20.1985, 17.8397
0.5665, -0.0675, 0.1569, 44.7863, 22.1145, 17.9084
0.5299, -0.1393, 0.1241, 47.2443, 25.1374, 12.8626
0.4867, -0.1896, 0.1805, 35.2137, 32.7176, 9.1832
0.4393, -0.2030, 0.2230, 39.9618, 39.3817, -1.9237
0.4283, -0.2633, 0.2692, 54.7252, 42.7099, -7.8321
0.4481, -0.2697, 0.3436, 57.4733, 41.5267, -9.0458
0.4520, -0.2189, 0.3693, 50.3511, 38.7023, -3.0916
0.5118, -0.1173, 0.4559, 39.4656, 29.3511, 0.3893
0.5555, 0.0426, 0.5966, 41.0229, 18.2595, 4.3130
0.5763, 0.0455, 0.6195, 54.7634, 3.8321, 24.0763
0.5101, 0.0387, 0.4857, 81.4885, -7.3740, 34.0076
0.5013, -0.1432, 0.4032, 113.0534, -13.3664, 34.1832
0.4415, -0.2694, 0.2360, 103.9542, -20.9160, 28.4046
0.4415, -0.2784, 0.2274, 84.1145, -14.0611, 12.7634
0.4594, -0.2509, 0.2423, 57.1679, -8.4733, 0.1298
0.5077, -0.1239, 0.2938, 32.7710, 11.3282, -9.3893
0.5477, 0.0133, 0.3761, 11.7557, 21.3893, -7.7481
0.5775, 0.0953, 0.4591, 8.1450, 12.3817, -8.4427
0.5897, 0.1351, 0.4515, 10.8702, -8.5878, -2.4962
0.5858, 0.0985, 0.3737, 13.5344, -22.6794, 5.7634
0.5448, 0.0314, 0.2130, 16.2061, -26.9084, 13.6641
0.5455, -0.0389, 0.0985, -0.3511, -19.0840, 14.8321
0.5150, -0.0651, 0.0853, -25.0992, 3.7252, 12.5573
0.5236, -0.0555, 0.1771, -49.2443, 3.4046, 9.6031
0.5360, 0.0011, 0.3661, -53.6183, -16.3664, 9.0687
0.5458, 0.0167, 0.4674, -43.5954, -40.6260, 4.0000
0.5013, -0.0082, 0.4493, -36.1145, -46.4733, 3.3053
0.5043, -0.0577, 0.3719, -37.2901, -61.5954, 5.8855
0.5150, -0.0636, 0.2699, -38.2672, -49.0382, 8.7405
0.5089, -0.0460, 0.1798, -45.5878, -32.8015, 12.4427
0.5431, -0.0282, 0.1681, -44.1450, -26.7176, 13.0687
0.5626, 0.0011, 0.1605, -30.9618, -22.4504, 6.7099
0.5797, 0.0179, 0.2719, -12.5038, -32.2977, -6.1985
0.6168, -0.0118, 0.3531, -3.7328, -40.4427, -11.0076
0.6520, -0.0394, 0.3964, -7.2901, -49.7710, -15.5496
0.6249, -0.0707, 0.3575, -9.5038, -53.8015, -15.1450
0.6234, -0.0941, 0.3141, -9.4885, -41.4504, -5.8473
0.6420, -0.1129, 0.2924, -15.1679, -31.0458, -1.6641
0.6093, -0.0651, 0.2108, -14.2366, -7.7405, 9.4504
0.6239, -0.1024, 0.2216, -3.0305, 13.9160, 5.2061
0.6559, -0.1019, 0.2631, 5.7023, 24.1298, 8.9008
0.6757, -0.1200, 0.3070, 10.5573, 23.8321, 7.9084
0.6793, -0.1359, 0.3278, 8.7634, 14.4809, 10.8550
0.6678, -0.1298, 0.3400, 10.5115, 3.4122, 7.6412
0.6454, -0.1356, 0.2794, 13.1908, -4.0229, 5.1298
0.6212, -0.1119, 0.1825, 9.1069, 2.3588, 6.8321
0.6329, -0.0885, 0.1547, 7.7786, 14.4809, 6.7252
0.6317, -0.0758, 0.1434, 9.7481, 21.2214, 7.1069
0.6293, -0.0690, 0.1293, 15.1221, 22.0382, 5.1832
0.6337, -0.0638, 0.1256, 15.8550, 21.8626, 4.5878
0.6442, -0.0519, 0.1444, 7.6183, 21.8244, 8.4198
0.6539, -0.0524, 0.1676, 4.0611, 21.2366, 9.9389
0.6466, -0.0546, 0.1781, 6.2519, 13.7481, 10.0000
0.6283, -0.0712, 0.1522, 6.5191, 8.5344, 8.6489
0.6183, -0.0992, 0.1307, 2.6947, 6.4198, 16.1221
0.6088, -0.0638, 0.1366, 3.0382, 5.1221, 10.9160
0.6266, -0.0651, 0.1827, 4.9847, 3.9771, 9.7481
0.6176, -0.0778, 0.1862, 3.3817, 0.6641, 9.3282
0.6171, -0.0787, 0.1781, 3.0534, -1.3359, 4.5267
0.6180, -0.0541, 0.1805, 5.4427, -3.6718, -1.0611
0.6205, -0.0536, 0.1710, 12.0916, -4.8244, -4.9847
0.6066, -0.0514, 0.1559, 14.6718, -3.6260, -7.7863
0.6097, -0.0636, 0.1261, 11.0916, -0.9695, -6.9695
0.6195, -0.0345, 0.1407, 8.9466, 3.5802, -4.3053
0.6447, -0.0004, 0.1793, 11.5496, 3.0611, -4.7252
0.6576, -0.0153, 0.2032, 11.2748, 2.5878, -0.9847
0.6437, -0.0219, 0.1981, 6.9160, 5.9313, 3.4427
0.6429, -0.0262, 0.2140, 8.3511, 4.1145, 0.0687
0.6364, -0.0624, 0.2194, 10.6031, 1.9008, -1.6260
0.6141, -0.0787, 0.1759, 8.4656, 1.7481, -0.1069
0.6185, -0.0714, 0.1696, 4.7634, -1.6794, 1.6718
0.6053, -0.0724, 0.1307, -1.2443, -1.1145, 2.2137
0.6246, -0.0480, 0.1412, -5.3130, 1.5420, 2.4962
0.6378, -0.0223, 0.1610, -2.5878, 2.6031, 1.9618
0.6390, -0.0240, 0.1825, 1.8321, 3.0687, 2.8473
0.6132, -0.0465, 0.1622, 5.3817, 5.7023, 2.4046
0.6041, -0.0712, 0.1566, 8.4733, 7.9618, -0.4122
0.6188, -0.0536, 0.1871, 10.8244, 7.6947, -1.8550
0.6185, -0.0524, 0.1827, 10.7481, 6.9237, -1.2061
0.6288, -0.0424, 0.1986, 11.3053, 6.1145, -2.4962
0.6349, -0.0482, 0.2054, 9.6183, 4.0458, -2.9542
0.6190, -0.0399, 0.1849, 6.9847, 3.5725, 0.0305
0.6163, -0.0411, 0.1703, 5.4275, 2.6870, -0.0611
0.6102, -0.0240, 0.1730, 4.0840, 2.4504, -0.0534
0.6234, -0.0516, 0.2220, 1.0382, 2.9237, 0.0076
0.6349, -0.0414, 0.2719, -2.8550, 3.9008, 3.3435
0.6215, -0.0563, 0.2765, -2.4122, 6.3511, 4.7863
0.6251, -0.0648, 0.2614, -1.5725, 9.6107, 7.1069
0.6500, -0.0360, 0.3160, -0.6794, 12.2137, 10.0305
0.6581, -0.0607, 0.3331, 1.2214, 13.3969, 12.7557
0.6710, -0.0677, 0.3463, 6.4809, 12.6412, 18.5496
0.6420, -0.0775, 0.3514, 7.4198, 12.0611, 26.2443
0.6188, -0.1005, 0.3383, 3.1908, 18.1832, 32.9771
0.6317, -0.1141, 0.3756, -6.6031, 25.4962, 41.0611
0.6456, -0.1075, 0.3998, -14.5038, 31.2061, 47.1908
0.6605, -0.1127, 0.4716, -18.7405, 34.4809, 55.1756
0.6576, -0.1132, 0.5199, -14.7328, 33.3588, 56.0992
0.6642, -0.1373, 0.6266, -4.6718, 25.3206, 49.6107
0.6649, -0.1217, 0.6156, 9.0840, 15.9466, 41.8168
0.6012, -0.1456, 0.5687, 16.0458, 22.5038, 33.6947
0.5702, -0.1725, 0.5082, 26.1145, -22.1450, -8.9771
0.6476, -0.1041, 0.5140, 38.3359, -3.9084, -22.1756
0.6451, -0.1090, 0.4486, 27.5114, 6.6336, -30.0153
0.6515, -0.0524, 0.4579, 20.3435, 24.5344, -29.9542
0.6661, -0.0258, 0.4913, 34.3740, 37.3053, -39.3130
0.6259, 0.0084, 0.5280, 56.5954, 34.9237, -38.5573
0.6024, 0.0175, 0.5048, 80.9466, 30.2672, -55.6794
0.6161, 0.0529, 0.4745, 102.9924, 25.7557, -66.0840
0.5426, 0.0336, 0.3378, 93.2977, 32.6031, -75.9084
0.4550, 0.0616, 0.1945, 81.8015, 48.2519, -81.3588
0.5460, 0.0680, 0.2296, 92.1221, 67.1298, -93.5191
0.5800, 0.0221, 0.2413, 90.9313, 70.6794, -91.0382
0.5092, 0.0770, 0.1915, 68.8931, 51.2672, -85.8931
0.5397, 0.1014, 0.1718, 65.7557, 47.2137, -75.4657
0.4733, 0.1146, 0.1217, 57.1603, 51.3664, -63.2748
0.5148, 0.1388, 0.0487, 36.8092, 52.7099, -45.7557
0.4989, 0.1998, 0.0358, 34.7634, 43.9008, -36.8550
0.5216, 0.1381, -0.0009, 31.5878, 44.5649, -26.9618
0.4686, 0.0690, 0.0404, 7.7786, 34.6260, -23.8244
0.4618, 0.0382, -0.0997, 1.0763, 31.2214, -21.5725
0.4491, 0.0419, -0.0592, -12.9313, 10.0000, -25.4427
0.4225, 0.0297, -0.0616, -28.5802, 9.8702, -32.2977
0.4147, 0.0887, -0.0157, -40.5878, 6.6260, -31.0229
0.4054, 0.1661, 0.0077, -36.9237, -3.9847, -20.1908
0.3956, 0.2848, 0.0702, -23.1298, -19.7023, -18.2519
0.4396, 0.2777, 0.0214, -4.1832, -20.0611, -15.5267
0.4286, 0.2191, -0.0604, 5.9847, -16.2290, -9.6718
0.4093, 0.1781, -0.1151, 11.2901, -13.9389, -13.0305
0.4025, 0.0853, -0.0905, 1.9237, -13.6489, -19.2366
0.3927, 0.0822, -0.0524, -11.2977, -7.2824, -24.2061
0.4125, 0.1271, -0.0875, -14.7176, -6.7557, -25.0687
0.4115, 0.1588, -0.0978, -17.0840, -10.6489, -25.4962
0.4279, 0.2819, -0.0150, -23.6260, -15.9237, -26.4886
0.4376, 0.3282, 0.0026, -25.1832, -15.5725, -20.5267
0.4435, 0.2814, -0.0756, -21.6794, -15.3740, -17.2366
0.4210, 0.1913, -0.1163, -16.7939, -11.6412, -24.1450
0.4093, 0.1144, -0.1442, -9.9237, -16.4580, -25.0229
0.4467, 0.0614, -0.0807, -17.6183, -15.3053, -22.3893
0.4513, 0.0690, -0.0917, -28.5878, -11.5115, -23.0000
0.4503, 0.1398, -0.0485, -27.9008, -10.6718, -23.4886
0.4662, 0.1793, -0.0194, -26.6870, -10.2748, -17.2366
0.4677, 0.1898, -0.0204, -26.1679, -8.0229, -10.7939
0.4572, 0.1571, -0.0082, -23.2519, -5.7023, -6.0992
0.4603, 0.1183, -0.0072, -23.1679, -4.6336, -4.8321
0.4557, 0.1056, 0.0123, -23.8092, -6.0763, -6.4046
0.4518, 0.0734, 0.0370, -24.1832, -7.7863, -4.7176
0.4425, 0.0599, 0.0272, -20.7557, -8.1221, -8.7176
0.4471, 0.0399, 0.0343, -18.2595, -6.9008, -5.8168
0.4484, 0.0231, 0.0529, -14.8931, -8.3817, -7.6718
0.4637, 0.0101, 0.0553, -19.4046, -7.2061, -1.9466
0.4716, 0.0497, 0.0343, -19.3130, -7.5725, -2.2977
0.4720, 0.0836, 0.0787, -12.4809, -9.3206, -0.5344
0.4677, 0.0499, 0.0851, -12.4885, -9.2672, 2.8702
0.4752, 0.0450, 0.0785, -12.5267, -7.4198, 3.1221
0.4930, 0.0521, 0.0717, -6.6031, -6.8855, 6.1985
0.4962, 0.0338, 0.0626, -7.9466, -4.9771, 5.3893
0.5013, 0.0114, 0.0297, -13.8550, -2.2443, 8.7634
0.4796, -0.0194, 0.0516, -14.2137, -1.3893, 4.6031
0.4781, -0.0265, 0.1088, -13.4580, -2.5878, 2.0687
0.4808, -0.0184, 0.1068, -13.0458, -2.4275, 2.2061
0.4838, -0.0165, 0.0790, -10.4656, 0.1527, 2.3359
0.5028, -0.0131, 0.0646, -8.3817, 2.2061, 3.4962
0.4987, 0.0028, 0.0756, -4.6107, 3.7481, 6.1527
0.4913, -0.0048, 0.1158, -1.8397, 4.0076, 7.2595
0.4750, -0.0348, 0.1393, -1.7405, 5.1145, 6.5954
0.4752, -0.0377, 0.1168, -1.2290, 7.9237, 5.1374
0.4906, -0.0258, 0.0912, 2.2519, 10.5038, 3.4885
0.4806, -0.0206, 0.1061, 4.9771, 12.0458, 2.4885
0.4767, -0.0189, 0.0760, 7.5038, 13.3969, 1.5649
0.4750, -0.0089, 0.0760, 10.5802, 14.5038, 0.7634
0.4691, -0.0145, 0.0387, 11.2137, 15.0840, -0.0534
0.4655, -0.0131, 0.0358, 11.0229, 14.4962, -0.1679
0.4733, -0.0070, 0.0062, 11.8244, 13.6336, 0.6947
0.4718, 0.0223, -0.0389, 15.4427, 12.4885, 2.8092
0.4657, 0.0165, -0.1024, 18.8092, 11.7176, 4.7710
0.4620, 0.0065, -0.1664, 18.1298, 11.8855, 3.0229
0.4691, 0.0045, -0.1727, 18.6031, 15.3511, 4.2061
0.4489, -0.0038, -0.1703, 17.7176, 15.0611, 0.8473
0.4432, 0.0282, -0.1471, 15.3588, 13.0229, -1.6260
0.4261, 0.0487, -0.1288, 14.4275, 10.6641, -0.6947
0.3986, 0.0634, -0.1749, 14.4580, 10.6947, 4.7557
0.3727, 0.0709, -0.2335, 11.3435, 10.4580, 4.7176
0.3976, 0.1058, -0.2091, 2.6794, 6.3664, -2.4885
0.4418, 0.1283, -0.2120, 3.6870, -6.2672, -9.5725
0.5255, 0.0702, -0.2753, 4.1450, -17.4046, -14.4122
0.5717, 0.0284, -0.3273, -8.8473, -13.2137, -5.3893
0.5187, 0.0477, -0.2394, -17.5267, 3.0687, -5.6031
0.4899, 0.0702, -0.1168, -29.7786, 16.2366, 9.4275
0.4181, 0.1024, 0.0138, -27.4046, 33.8244, 27.3206
0.3790, 0.0941, 0.1688, -12.1069, 48.8779, 16.1756
0.3854, 0.0763, 0.1464, 12.1603, 50.3893, -2.7099
0.4528, 0.0179, 0.0856, 27.5573, 44.2366, -21.7176
0.4906, -0.0204, 0.0206, 25.8015, 33.8550, -30.5267
0.5013, 0.0338, -0.0170, 18.8779, 30.2443, -24.6718
0.5096, 0.1315, 0.0607, 21.6412, 26.8931, -7.6870
0.4821, 0.1940, 0.1942, 17.0687, 18.5191, 18.4198
0.4125, 0.1930, 0.2980, 16.9771, 11.7252, 26.4504
0.3859, 0.0743, 0.3151, 27.7405, 7.4656, 18.6336
0.4315, -0.0431, 0.2479, 28.3588, 8.7405, 9.3359
0.4340, -0.1327, 0.1725, 8.9542, 18.8702, 6.5802
0.4237, -0.0807, 0.1486, -18.3893, 31.1298, 4.7710
0.4222, 0.0807, 0.2211, -40.9237, 33.9389, 4.5115
0.4454, 0.3043, 0.4032, -48.0153, 21.1832, 0.2824
0.4464, 0.4117, 0.5699, -25.9313, 6.8702, 8.4504
0.4301, 0.3156, 0.6056, -0.0458, -0.1756, 21.4809
0.4010, 0.1910, 0.5050, 30.7863, -0.4809, 40.2901
0.3712, 0.0685, 0.3041, 51.8321, -4.8702, 50.1603
0.3478, -0.0111, 0.1278, 58.5649, 12.6260, 49.0000
0.3112, -0.0343, 0.0197, 58.8092, 36.6336, 47.2137
0.3448, -0.0001, 0.0695, 54.0458, 44.6183, 36.1908
0.3729, 0.0328, 0.2267, 39.7176, 50.1832, 21.6565
0.3741, 0.0265, 0.3898, -0.9313, 49.4275, 23.0000
0.3864, 0.1359, 0.4435, -21.5038, 43.5038, 21.3588
0.4520, 0.2482, 0.5001, -11.1145, 26.5038, 13.7405
0.4828, 0.2772, 0.4491, 20.3206, 9.9847, 15.3588
0.4579, 0.2074, 0.3546, 50.7557, -1.0153, 15.9924
0.4301, 0.1083, 0.2379, 62.7405, -1.8550, 16.0382
0.4108, -0.0199, 0.1635, 45.2748, 0.6336, 7.4351
0.3705, -0.0614, 0.2186, 18.5267, 2.9084, -4.4198
0.4010, -0.0914, 0.2963, -15.0382, -0.7023, -1.9237
0.3324, -0.0480, 0.3148, -44.6718, 6.3817, -3.2443
0.3551, 0.0653, 0.4061, -46.2214, 2.0534, -0.2595
0.3861, 0.1185, 0.4999, -24.3588, -8.3511, 5.3359
0.3898, 0.0917, 0.5319, 1.7634, -23.3511, 11.5802
0.3851, 0.0409, 0.5162, 13.1298, -42.9542, 13.1069
0.3771, 0.0006, 0.4269, 13.7252, -59.7099, 3.1832
0.4020, 0.0004, 0.3185, 7.6489, -68.0153, -5.8244
0.4318, 0.0490, 0.1703, -10.0458, -56.6641, -7.0534
0.4733, 0.1002, 0.1559, -25.7634, -45.2672, -6.2137
0.4828, 0.1451, 0.2135, -33.0000, -30.4351, -2.4504
0.4840, 0.1573, 0.3226, -23.9542, -18.7023, -4.0992
0.4923, 0.1559, 0.4303, -7.0840, -14.9771, -4.9924
0.4901, 0.1290, 0.4418, 9.1374, -16.5191, 0.7176
0.4774, 0.1034, 0.3690, 12.4046, -22.2519, 6.1679
0.4650, 0.0582, 0.2721, 3.3359, -22.1069, 7.8779
0.4613, 0.0514, 0.1927, -1.7939, -20.0916, 5.2824
0.4515, 0.0568, 0.1730, -5.3893, -8.2901, 4.8244
0.4598, 0.0660, 0.2203, -9.2901, 16.6489, 6.3664
0.4733, 0.0951, 0.2628, 5.6565, 22.3053, 3.2214
0.4984, 0.0912, 0.2821, 21.7634, 25.0534, 0.9237
0.5187, 0.1222, 0.2748, 17.3511, 25.0000, -0.6107
0.5355, 0.1495, 0.2784, 20.9847, 14.0534, -2.0916
0.5289, 0.1320, 0.2267, 24.9160, 0.3511, -1.2214
0.5121, 0.1127, 0.1842, 23.1374, -1.1298, -0.1908
0.4979, 0.0985, 0.2074, 16.6870, 3.8855, 1.5038
0.4818, 0.0895, 0.2238, 11.4122, 11.8931, 4.2061
0.4760, 0.0970, 0.2111, 12.6718, 15.6947, 4.0916
0.4596, 0.0836, 0.2032, 13.7786, 16.1298, 3.5496
0.4469, 0.0726, 0.1771, 9.6641, 16.3511, 4.0687
0.4637, 0.1051, 0.1732, 9.3435, 15.8931, 3.6870
0.4777, 0.1285, 0.1700, 12.0992, 12.0382, 3.7481
0.4852, 0.1312, 0.1544, 11.3053, 8.1908, 6.5649
0.4784, 0.1376, 0.1600, 8.2214, 6.3130, 7.9924
0.4825, 0.1344, 0.1442, 7.5496, 6.0153, 8.9008
0.4777, 0.1290, 0.1385, 8.0229, 7.1679, 8.0687
0.4716, 0.1178, 0.1417, 7.4809, 8.5267, 7.6565
0.4752, 0.1212, 0.1422, 8.0305, 7.8626, 7.5420
0.4847, 0.1093, 0.1478, 8.7252, 5.7023, 7.5649
0.4706, 0.1183, 0.1151, 6.5725, 4.7481, 7.9542
0.4791, 0.1215, 0.1132, 4.5649, 6.0611, 7.0916
0.4781, 0.1217, 0.1200, 3.6107, 7.6260, 6.5038
0.4840, 0.1332, 0.1749, 5.2137, 5.3511, 4.9618
0.4896, 0.1444, 0.1952, 8.1527, 1.2824, 3.7328
0.4847, 0.1473, 0.1671, 12.1374, -1.9618, 4.6641
